src,trg
Write a python program to print the smallest number in a list,"' \n list1  =   [ 10 ,  20 ,  1 ,  45 ,  99 ]   \n print ( ""Smallest element is  :  "" ,  min ( list1 )  )  '"
Write a python program to remove even numbers from a list. Print the final list.,"' \n list1  =   [ 11 ,  5 ,  17 ,  18 ,  23 ,  50 ]    \n for ele in list1  :    \n  \t if ele  %  2  =  =  0  :    \n  \t\t list1 . remove ( ele )   \n print ( ""New list after removing all even numbers  :   "" ,  list1 )  '"
Write a python program to print a list after removing elements from index 1 to 4,"' \n list1  =   [ 11 ,  5 ,  17 ,  18 ,  23 ,  50 ]    \n del list1 [ 1  :  5 ]   \n print (  * list1 ) '"
Write a python program to remove 11 and 18 from a list. Print the final list.,"' \n list1  =   [ 11 ,  5 ,  17 ,  18 ,  23 ,  50 ]    \n unwanted _ num  =   { 11 ,  18 }   \n list1  =   [ ele for ele in list1 if ele not in unwanted _ num ]   \n print ( ""New list after removing unwanted numbers  :   "" ,  list1 ) '"
Write a python function to get the Cumulative sum of a list,"' \n def Cumulative ( lists )   :    \n  \t cu _ list  =   [  ]   \n  \t length  =  len ( lists )   \n  \t cu _ list  =   [ sum ( lists [ 0  :  x  :  1 ]  )  for x in range ( 0 ,  length + 1 )  ]   \n  \t return cu _ list [ 1  :   ] '"
"Write a python program to print if a string ""hello"" is present in the list",""" \n l  =   [ 1 ,  2 . 0 ,  'hello' , 'have' ,  'a' ,  'good' ,  'day' ]   \n s  =  'hello'   \n if s in l  :    \n  \t print ( f' { s }  is present in the list' )   \n else  :    \n  \t print ( f' { s }  is not present in the list' )  """
Write a python fuction to create an empty list,' \n def emptylist (  )   :   \n  \t return list (  )   '
Write a python program to print a list with all elements as 5 and of length 10,' \n list1  =   [ 5 ]   *  10 \n print ( list1 ) '
Write a python program to reverse a list and print it.,"' \n def Reverse ( lst )   :    \n  \t return  [ ele for ele in reversed ( lst )  ]   \n lst  =   [ 10 ,  11 ,  12 ,  13 ,  14 ,  15 ]   \n print ( Reverse ( lst )  )  '"
Write a python program to print odd numbers in a List,"' \n list1  =   [ 10 ,  21 ,  4 ,  45 ,  66 ,  93 ,  11 ]    \n odd _ nos  =  list ( filter ( lambda x  :    ( x  %  2  !  =  0 )  ,  list1 )  )   \n print ( ""Odd numbers in the list  :   "" ,  odd _ nos ) '"
Write a python program to print negative Numbers in a List,"' \n list1  =   [ 11 ,   - 21 ,  0 ,  45 ,  66 ,   - 93 ]   \n for num in list1  :    \n  \t if num  <  0  :    \n  \t\t print ( num ,  end  =  "" "" ) '"
Write a python program for print all elements with digit 7.,"' \n test _ list  =   [ 56 ,  72 ,  875 ,  9 ,  173 ]    \n K  =  7 \n res  =   [ ele for ele in test _ list if str ( K )  in str ( ele )  ]   \n print ( ""Elements with digit K   :   ""  +  str ( res )  ) '"
Write a python program to find the sum and average of the list. Print the sum and average,"' \n L  =   [ 4 ,  5 ,  1 ,  2 ,  9 ,  7 ,  10 ,  8 ]   \n count  =  0 \n for i in L  :    \n  \t count  +  =  i  \n avg  =  count / len ( L )   \n print ( ""sum  =  "" ,  count )   \n print ( ""average  =  "" ,  avg ) '"
Write a python program to print a list of tuples from given list having number and its cube in each tuple,"' \n list1  =   [ 1 ,  2 ,  5 ,  6 ]   \n res  =   [  ( val ,  pow ( val ,  3 )  )  for val in list1 ]   \n print ( res )  '"
Write a python program to print the combination of tuples in list of tuples,"' \n test _ list  =   [  (  [ 1 ,  2 ,  3 ]  ,  \'gfg\' )  ,   (  [ 5 ,  4 ,  3 ]  ,  \'cs\' )  ]  \n res  =   [   ( tup1 ,  tup2 )  for i ,  tup2 in test _ list for tup1 in i  ]   \n print ( ""The list tuple combination   :   ""  +  str ( res )  )  '"
Write a python program to swap tuple elements in list of tuples. Print the output.,"' \n test _ list  =   [  ( 3 ,  4 )  ,   ( 6 ,  5 )  ,   ( 7 ,  8 )  ]   \n res  =   [  ( sub [ 1 ]  ,  sub [ 0 ]  )  for sub in test _ list ]   \n print ( ""The swapped tuple list is   :   ""  +  str ( res )  )  '"
write a python program to multiply three numbers,""" \n num1  =  1 . 5 \n num2  =  6 . 3 \n num3  =   - 2 . 3 \n product  =  num1  *  num2  *  num3 \n print ( f'Product  :    { product } ' ) """
"write a python function that when given two numbers, would divide the first number by second number and return the quotient and remainder","' \n def divide _ first _ number _ by _ second ( num1 ,  num2 )   :   \n  \t return  ( num1  /  /  num2 )  ,   ( num1  %  num2 ) '"
write a python function to return the largest and smallest numbers in the given list and return None if the list is empty,"' \n def largest _ and _ smallest ( list _ of _ nums )   :   \n  \t if list _ of _ nums  :   \n  \t\t return max ( list _ of _ nums )  ,  min ( list _ of _ nums )  \n  \t else  :   \n  \t\t return'"
write a python function that would read the given input file path and print its contents,"' \n def read _ and _ print _ file ( filepath )   :   \n  \t with open ( filepath ,  ""r"" )  as infile  :   \n  \t\t print (  infile . read (  )   ) '"
write a python program that would print the first n positive integers using a for loop,' \n n  =  62 \n for num in range ( n )   :   \n  \t print ( num ) '
write a python function that returns the input list sorted in ascending order,' \n def sort _ ascending ( list _ to _ be _ sorted )   :   \n  \t return sorted ( list _ to _ be _ sorted ) '
write a python function that returns the input list sorted in descending order,"' \n def sort _ descending ( list _ to _ be _ sorted )   :   \n  \t return sorted ( list _ to _ be _ sorted ,  reverse = True ) '"
"write a python function that would return the sum of first n natural numbers, where n is the input",' \n def sum _ first _ n ( n )   :   \n  \t return  (  n  *   ( n + 1 )   )   /  /  2'
"write a recursive python function that would return the sum of first n natural numbers, where n is the input",' \n def sum _ first _ n _ recursive ( n )   :   \n  \t if n  =  =  0  :   \n  \t\t return 0 \n  \t return sum _ first _ n _ recursive ( n - 1 )   +  n'
"write a python function that would filter a list of dictionaries where a specified key equals given value, list_of_dictionaries, key and value are inputs to this function.","' \n def filter _ with _ key _ value ( list _ of _ dicts ,  key ,  value )   :   \n  \t return list (  filter (  lambda x  :   x . get ( key )   =  =  value ,  list _ of _ dicts  )   ) '"
write a python function that returns the square of a given input number,' \n def square ( x )   :   \n  \t return x *  * 2'
write a python program that asks for user input and prints the given input,"' \n a  =  input ( ""User Input"" )  \n print ( a ) '"
write a python function shifts and scales all numbers in the given list by the given mean and standard deviation,"' \n def shift _ and _ scale ( list _ of _ nums ,  mean ,  std )   :   \n  \t return  [   ( x - mean )   /  std for x in list _ of _ nums  ] '"
write a python function that takes in a list of sequences and zips each corresponding element from the list into a tuple and returns the list of such tuples,' \n def zip _  ( list _ of _ seq )   :   \n  \t return list ( zip (  * list _ of _ seq )  ) '
write python program that would merge two dictionaries by adding the second one into the first,"' \n a  =   { ""a""  :   1 ,  ""b""  :   3 }  \n b  =   { ""c""  :   1 ,  ""d""  :   3 }  \n a . update ( b ) '"
write a python function that would reverse the given string,' \n def reverse _ string ( str _ to _ be _ reversed )   :   \n  \t return str _ to _ be _ reversed [   :    :   - 1 ] '
"write a python program that would print ""Hello World""","' \n print ( ""Hello World"" ) '"
write a python program that would swap variable values,"' \n a  =  10 \n b  =  15 \n a ,  b  =  b ,  a'"
write a python program that iterates over a dictionary and prints its keys and values,"' \n a  =   { ""a""  :  1 ,  ""b""  :  2 ,  ""c""  :  3 ,  ""d""  :  4 }  \n for k ,  v in a . items (  )   :   \n  \t print ( k ,  v ) '"
write a python function that would print the ASCII value of a given character,' \n def print _ ascii ( char )   :   \n  \t print ( ord ( char )  ) '
write a python function that takes in two numbers and returns their HCF,"' \n def hcf ( num1 ,  num2 )   :   \n  \t smaller  =  num1 if num1  <  num2 else num2 \n  \t for i in range ( 1 ,  smaller + 1 )   :   \n  \t\t if  ( num1  %  i  =  =  0 )  and  ( num2  %  i  =  =  0 )   :   \n  \t\t\t hcf  =  i \n  \t return hcf'"
"write a recursive python function to calculate sum of natural numbers upto n, where n is an argument",' \n def recursive _ sum ( n )   :   \n  \t if n  <  =  1  :   \n  \t\t return n \n  \t else  :   \n  \t\t return n  +  recursive _ sum ( n - 1 ) '
write a python function that deletes the last element of a list and returns the list and the deleted element,"' \n def delete _ last _ element ( list _ to _ be _ processed )   :   \n  \t deleted _ element  =  list _ to _ be _ processed . pop (  )  \n  \t return list _ to _ be _ processed ,  deleted _ element'"
write a python function that takes in a list and returns a list containing the squares of the elements of the input list,"' \n def square _ list _ elements ( list _ to _ be _ squared )   :   \n  \t return list (  map ( lambda x  :   x *  * 2 ,  list _ to _ be _ squared )   ) '"
write a python program that prints out natural numbers less than or equal to the given number using a while loop,' \n input _ num  =  27 \n while input _ num  :   \n  \t print ( input _ num )  \n  \t input _ num  -  =  1'
"write a python function that takes two numbers. The function divides the first number by the second and returns the answer. The function returns None, if the second number is 0","' \n def divide ( num1 ,  num2 )   :   \n  \t if num2  =  =  0  :   \n  \t\t return \n  \t else  :   \n  \t\t return num1  /  num2'"
write a python program uses else with for loop,"' \n seq  =  ""abcde"" \n for k in seq  :   \n  \t if k  =  =  ""f""  :   \n  \t\t break \n else  :   \n  \t print ( ""f Not Found ! "" ) '"
Write a function to return the mean of numbers in a list,' \n def cal _ mean ( num _ list  :  list )  -  > float  :   \n  \t if num _ list  :   \n  \t\t return sum ( num _ list )  / len ( num _ list )  \n  \t else  :   \n  \t\t return None'
Write a function to return the area of a equilateral triangle,' \n def cal _ eq _ triangle _ area ( a  :  float )  -  > float  :   \n  \t if a  :   \n  \t\t return  ( 3 *  *  ( 1 / 2 )  )  *  ( a *  * 2 )  / 4 \n  \t else  :   \n  \t\t return None'
Write a function to return the area of a right angle triangle,"' \n def cal _ rt _ triangle _ area ( base  :  float , height  :  float )  -  > float  :   \n  \t if base and height  :   \n  \t\t return  ( base * height )  / 2 \n  \t else  :   \n  \t\t return None'"
Write a function to return the cartisian distance of a point from origin,"' \n def cal _ dist _ from _ orign ( x  :  float , y  :  float )  -  > float  :   \n  \t return  ( x *  * 2 + y *  * 2 )  *  *  ( 1 / 2 ) '"
Write a function to return the cartisian distance between two points,"' \n def cal _ cart _ distance ( x1  :  float , y1  :  float , x2  :  float , y2  :  float )  -  > float  :   \n  \t return  (  ( x1 - x2 )  *  * 2 +  ( y1 - y2 )  *  * 2 )  *  *  ( 1 / 2 ) '"
Write a function to return the type roots of a quadratic equation ax**2 + bx + c = 0,""" \n def root _ type ( a  :  float , b  :  float , c  :  float )   :   \n  \t if b *  * 2 - 4 * a * c  >  =  0  :   \n  \t\t return 'real' \n  \t else  :   \n  \t\t return 'imaginary'"""
Write a function to return the sum of the roots of a quadratic equation ax**2 + bx + c = 0,"' \n def sum _ of _ roots ( a  :  float , c  :  float )   :   \n  \t if a  :   \n  \t\t return c / a \n  \t else  :   \n  \t\t return None'"
Write a function to return the product of the roots of a quadratic equation ax**2 + bx + c = 0,"' \n def prod _ of _ roots ( a  :  float , b  :  float )   :   \n  \t if a  :   \n  \t\t return  - b / a \n  \t else  :   \n  \t\t return None'"
Write a function to return the profit or loss based on cost price and selling price,""" \n def find _ profit _ or _ loss ( cp , sp )   :   \n  \t if cp  >  sp  :   \n  \t\t return 'loss' ,  cp - sp \n  \t elif cp  <  sp  :   \n  \t\t return 'profit' ,  sp - cp \n  \t else  :   \n  \t\t return 'no profit or loss' ,  0"""
Write a function to return the area of a rectangle,"' \n def cal _ area _ rect ( length ,  breadth )   :   \n  \t return length * breadth'"
Write a function to return the area of a square,' \n def cal _ area _ square ( side )   :   \n  \t return side *  * 2'
Write a function to return the area of a rhombus with diagonals q1 and q2,"' \n def cal _ area _ rhombus ( q1 , q2 )   :   \n  \t return  ( q1 * q2 )  / 2'"
Write a function to return the area of a trapezium with base a base b and height h between parallel sides,"' \n def cal _ area _ trapezium ( a , b , h )   :   \n  \t return h *  ( a + b )  / 2'"
Write a function to return the area of a circle of raidus r,' \n def cal _ area _ circle ( r )   :   \n  \t pi  =  3 . 14 \n  \t return pi * r *  * 2'
Write a function to return the circumference of a circle,' \n def cal _ circumference ( r )   :   \n  \t pi  =  3 . 14 \n  \t return 2 * pi * r'
Write a function to return the perimeter of a rectangle,"' \n def cal _ perimeter _ rect ( length ,  bredth )   :   \n  \t return 2 *  ( length + bredth ) '"
Write a function to return the perimeter of a triangle,"' \n def cal _ perimeter _ triangle ( s1 , s2 , s3 )   :   \n  \t return s1 + s2 + s3'"
Write a function to return the perimeter of a square,' \n def cal _ perimeter _ square ( side )   :   \n  \t return 4 * side'
Write a function to return the perimeter of an equilateral triangle,' \n def cal _ perimeter _ eq _ triangle ( a )   :   \n  \t return 3 * a'
Write a function to return the perimeter of a isoscales triangle,"' \n def cal _ perimeter _ iso _ triangle ( s1 , s2 )   :   \n  \t return 2 * s1 + s2'"
Write a function to return the area of an ellipse,"' \n def cal _ area _ ellipse ( minor ,  major )   :   \n  \t pi  =  3 . 14 \n  \t return pi *  ( minor * major ) '"
Write a function to return the lateral surface area of a cylinder,"' \n def cal _ cylinder _ lat _ surf _ area ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return 2 * pi * radius * height'"
Write a function to return the curved surface area of a cone,"' \n def cal _ cone _ curved _ surf _ area ( slant _ height , radius )   :   \n  \t pi = 3 . 14 \n  \t return pi * radius * slant _ height'"
Write a function to return the total surface area of a cube of side a,' \n def cal _ surface _ area _ cube ( a )   :   \n  \t return 6 *  ( a *  * 2 ) '
"Write a function to return the total surface area of a cuboid of length l, bredth b and height h","' \n def cal _ surface _ area _ cuboid ( l , b , h )   :   \n  \t return 2 *  ( l * b + b * h + h * l ) '"
Write a function to return the surface area of a sphere,' \n def cal _ area _ sphere ( radius )   :   \n  \t pi  =  3 . 14 \n  \t return 4 * pi *  ( radius *  * 2 ) '
Write a function to return the surface area of a hemi-sphere,' \n def cal _ area _ hemisphere ( radius )   :   \n  \t pi  =  3 . 14 \n  \t return 2 * pi *  ( radius *  * 2 ) '
Write a function to return the total surface area of a cylinder,"' \n def cal _ cylinder _ surf _ area ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return 2 * pi * radius *  * 2 *  + 2 * pi * radius * height'"
Write a function to return the lateral surface area of a cone,"' \n def cal _ cone _ lateral _ surf _ area ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return pi * radius *  (  (  ( height *  * 2 )  +  ( radius *  * 2 )  )  *  *  ( 1 / 2 )  ) '"
Write a function to return the volume of a cylinder,"' \n def cal _ cylinder _ volume ( height ,  radius )   :   \n  \t pi = 3 . 14 \n  \t return pi *  ( radius *  * 2 )  * height'"
Write a function to return the volume of a cone,"' \n def cal _ cone _ volume ( height , radius )   :   \n  \t pi = 3 . 14 \n  \t return pi *  ( radius *  * 2 )  * height / 3'"
Write a function to return the volume of a hemi sphere,' \n def cal _ hemisphere _ volume ( radius  :  float )  -  > float  :   \n  \t pi = 3 . 14 \n  \t return  ( 2 / 3 )  * pi *  ( radius *  * 3 ) '
Write a function to return the volume of a sphere,' \n def cal _ sphere _ volume ( radius  :  float )  -  > float  :   \n  \t pi = 3 . 14 \n  \t return  ( 4 / 3 )  * pi *  ( radius *  * 3 ) '
Write a function to return the volume of a cuboid,"' \n def cal _ cuboid _ volume ( length  :  float ,  breadth  :  float ,  height  :  float )  -  > float  :   \n  \t return length * breadth * height'"
Write a function to return the volume of a cube,' \n def cal _ cube _ volume ( side  :  float )  -  > float  :   \n  \t return side *  * 3'
Write a function to return the speed of moving object based of distance travelled in given time,"' \n def cal _ speed ( distance  :  float , time  :  float )  -  > float  :   \n  \t return distance / time'"
Write a function to return the distance covered by a moving object based on speend and given time,"' \n def cal _ distance ( time  :  float , speed  :  float )  -  > float  :   \n  \t return time * speed'"
Write a function to return the time taken by a given of moving object based of distance travelled in given time,"' \n def cal _ time ( distance  :  float , speed  :  float )  -  > float  :   \n  \t return distance / speed'"
Write a function to return the torque when a force f is applied at angle thea and distance for axis of rotation to place force applied is r,"' \n def cal _ torque ( force  :  float , theta  :  float , r  :  float )  -  > float  :   \n  \t import math \n  \t return force * r * math . sin ( theta ) '"
Write a function to return the angualr veolcity based on augualr distance travelled in radian unit and time taken,"' \n def cal _ angular _ velocity ( angular _ dist  :  float , time  :  float )  -  > float  :   \n  \t return angular _ dist / time'"
Write a function to calculate the focal length of a lense buy the distance of object and distance of image from lense,"' \n def cal _ focal _ length _ of _ lense ( u  :  float , v  :  float )  -  > float  :   \n  \t return  ( u * v )  /  ( u + v ) '"
Write a function to calculate the gravitational force between two objects of mass m1 and m2 and distance of r between them,"' \n def cal _ gforce ( mass1  :  float , mass2  :  float ,  distance  :  float )  -  > float  :   \n  \t g  =  6 . 674 *  ( 10 )  *  *  (  - 11 )  \n  \t return  ( g * mass1 * mass2 )  /  ( distance *  * 2 ) '"
Write a function to calculate the current in the curcit where the resistance is R and voltage is V,"' \n def cal _ current ( resistance  :  float ,  voltage  :  float )  -  > float  :   \n  \t return voltage / resistance'"
Write a function to calculate the total capacitance of capacitors in parallel in a given list,' \n def cal _ total _ cap _ in _ parallel ( cap _ list  :  list )  -  > float  :   \n  \t return sum ( cap _ list ) '
Write a function to calculate the total resistance of resistances in parallel in a given list,' \n def cal _ total _ res _ in _ parallel ( res _ list  :  list )  -  > float  :   \n  \t return sum (  [ 1 / r for r in res _ list ]  ) '
Write a function to calculate the total resistance of resistances in series in a given list,' \n def cal _ total _ res _ in _ series ( res _ list  :  list )  -  > float  :   \n  \t return sum ( res _ list ) '
Write a function to calculate the moment of inertia of a ring of mass M and radius R,"' \n def cal _ mi _ ring ( mass  :  float , radius  :  float )  -  > float  :   \n  \t return mass *  ( radius *  * 2 ) '"
Write a function to calculate the moment of inertia of a sphere of mass M and radius R,"' \n def cal _ mi _ sphere ( mass  :  float , radius  :  float )  -  > float  :   \n  \t return  ( 7 / 5 )  * mass *  ( radius *  * 2 ) '"
"Write a function to calculate the pressure P of ideal gas based on ideal gas equation - Volume V, and Temperatue T are given","' \n def find _ pressure _ of _ ideal _ gas ( volume  :  float ,  temp  :  float , n  :  float )  -  > float  :   \n  \t r  =  8 . 3145  #  gas constant R \n  \t return  ( n * r * temp )  / volume'"
Write a function to calculate the volume V of ideal gas based on ideal gas equation Pressure P and Tempreature T given,"' \n def find _ volume _ of _ ideal _ gas ( pressure  :  float ,  temp  :  float , n  :  float )  -  > float  :   \n  \t r  =  8 . 3145  #  gas constant R \n  \t return  ( n * r * temp )  / pressure'"
Write a function to calculate the Temprature T of ideal gas based on ideal gas equation Pressure P and Volume V given,"' \n def find _ temp _ of _ ideal _ gas ( pressure  :  float ,  volume  :  float , n  :  float )  -  > float  :   \n  \t r  =  8 . 3145  #  gas constant R \n  \t return  ( pressure * volume )  / n * r'"
"Write a function to calculate the velocity of an object with initial velocity u, time t and acceleration a","' \n def cal _ final _ velocity ( initial _ velocity  :  float , accelration  :  float , time  :  float )  -  > float  :   \n  \t return initial _ velocity  +  accelration * time'"
"Write a function to calculate the displacement of an object with initial velocity u, time t and acceleration a","' \n def cal _ displacement ( initial _ velocity  :  float , accelration  :  float , time  :  float )  -  > float  :   \n  \t return initial _ velocity * time  +   . 5 * accelration *  ( time )  *  * 2'"
Write a function to calculate amount of radioactive element left based on initial amount and half life,"' \n def cal _ half _ life ( initail _ quatity  :  float ,  time _ elapsed  :  float ,  half _ life  :  float )  -  > float  :   \n  \t return initail _ quatity *  (  ( 1 / 2 )  *  *  ( time _ elapsed / half _ life )  ) '"
Write a function to calculate the new selling price based on discount percentage,"' \n def cal _ sp _ after _ discount ( sp  :  float , discount  :  float )  -  > float  :   \n  \t return sp *  ( 1  -  discount / 100 ) '"
"Write a function to calculate the simple interest for principal p, rate r and time in years y","' \n def get _ si ( p  :  float ,  r  :  float ,  t  :  float )  -  > float  :   \n  \t return  ( p * r * t )  / 100'"
"Write a function to calculate the compound interest for principal p, rate r and time in years y","' \n def get _ ci ( p  :  float ,  r  :  float ,  t  :  float ,  n  :  float )  -  > float  :   \n  \t return round ( p *  (  ( 1 +  ( r /  ( n * 100 )  )  )  *  *  ( n * t )  )   -  p , 2 ) '"
Write a function to calculate the energy released by converting mass m in kg to energy,' \n def cal _ energy _ by _ mass ( mass  :  float )  -  > float  :   \n  \t c  =  300000 \n  \t return mass  *   ( c *  * 2 ) '
Write a function to calculate the kinetic energy of an object of mass m and velocity v,"' \n def cal _ ke ( mass  :  float , velocity  :  float )  -  > float  :   \n  \t return  ( mass *  ( velocity )  *  * 2 )  / 2'"
Write a function to calculate the potential energy of an object of mass m at height h,"' \n def cal _ pe ( mass  :  float , height  :  float )  -  > float  :   \n  \t g  =  9 . 8 \n  \t return  ( mass * g * height ) '"
Write a function to calculate the electrostatic force between two charged particles with charge q1 and q2 at a distance d apart,"' \n def cal _ electrostatic _ force ( q1 , q2 , d )   :   \n  \t k  =  9 *  ( 10 *  * 9 )  \n  \t return  ( k * q1 * q2 )  /  ( d *  * 2 ) '"
Write a function to calculate the density given mass and volume,"' \n def cal _ density ( mass , volume )   :   \n  \t return  ( mass / volume ) '"
Write a function to convert the temprature celsius 'c' to fahrenheit 'f' or fahrenheit to celsius,""" \n def temp _ converter ( temp , temp _ given _ in  =  'f' )   :  """
Return the converted temprature,""" \n  \t if temp _ given _ in . lower (  )   =  =  'f'  :    #  Convert to C \n  \t\t return  ( temp  -  32 )   *   ( 5 / 9 )  \n  \t else  :    #  Convert to F \n  \t\t return  ( temp  *  9 / 5 )   +  32"""
Write a function to find power of number using recursion,"' \n def power ( N ,  P )   :   \n  \t if  ( P  =  =  0 or P  =  =  1 )   :   \n  \t\t return N \n  \t else  :   \n  \t\t return  ( N  *  power ( N ,  P  -  1 )  )  \n print ( power ( 5 ,  2 )  ) '"
write a python program to read and print contents of a file,""" \n filepath  =  'data . txt' \n with open ( filepath ,  'r' )  as file  :   \n  \t data  =  file . read (  )  \n  \t print ( f'Data  :    { data } ' ) """
write a python function to add numbers in a list,"' \n def add ( list )   :   \n  \t sum  =  0 \n  \t for i in range ( 0 ,  len ( list )  )   :   \n  \t\t sum  +  =  list [ i ]  \n  \t return sum'"
write a function to check if a number is positive or not,' \n def check ( num )   :   \n  \t if num  >  0  :   \n  \t\t return True \n  \t return False'
write a python function to that performs as ReLU,' \n def ReLU ( num )   :   \n  \t if num  >  0  :   \n  \t\t return num \n  \t return 0'
write a boolean python function to check if a given string matches a given pattern,"' \n import re \n def match ( pattern ,  string )   :   \n  \t if re . match ( pattern ,  string )   :   \n  \t\t return True \n  \t return False'"
write a python program to swap two numbers and print them,"' \n num1  =  2 \n num2  =  4 \n num1 ,  num2  =  num2 ,  num1 \n print ( num1 ,  num2 ) '"
write a python function to get the maximum element in a list,' \n def max ( list )   :   \n  \t return max ( list ) '
write a python program list comprehension to make a list of size n of random integers in ranges a and b,""" \n import random \n n  =  10 \n a  =  1 \n b  =  100 \n rand  =   [ random . randint ( a ,  b )  for i in range ( n )  ]  \n print ( f'list   :    { rand } ' ) """
write a python program to tokenise a string into words and print them,""" \n string  =  'the sun is shining' \n words  =  string . split (  )  \n print ( words ) """
write a python program to print the command line arguements given to a file,' \n import sys \n args  =  sys . argv  \n print ( args ) '
write a python program to print a string in lowercase,""" \n string  =  'SFG' ;  \n print ( string . lower (  )  ) """
write a python function to return the absolute difference between two numbers,"' \n def abs _ diff ( num1 ,  num2 )   :   \n  \t return abs ( num1  -  num2 ) '"
write a program to terminate the program execution,' \n import sys \n sys . exit (  ) '
write a python program to print the datatype of a variable,' \n x  =  2 \n print ( type ( x )  ) '
write a python program to sort a list in descending order and print it,"' \n list  =   [ 3 ,  1 ,  5 ,  6 ]  \n result  =  sorted ( list ,  reverse  =  True )  \n print ( result ) '"
write a python function to check if a string contains a vowel or not,""" \n def check _ vowel ( string )   :   \n  \t vowels  =   [ 'a' ,  'e' ,  'i' ,  'o' ,  'u' ]  \n  \t for vowel in vowels  :   \n  \t\t if vowel in string  :   \n  \t\t\t return True \n  \t return False"""
write a python program to filter a list and return words with alphabets only and print it,""" \n list  =   [ 'sadgas1' ,  'sasg . as3 $ ' ,  'hsd' ,  ' ^ atg' ,  'gaf' ]  \n result  =   [ item for item in list if item . isalpha (  )  ]  \n print ( result ) """
write a python program to trim whitespace characters from a string and print it,""" \n string  =  ' asdga  \\ t \\ r' \n print ( string . strip (  )  ) """
write a python program to typecast an integer to string and print it,' \n x  =  2 \n y  =  str ( x )  \n print ( y ) '
write a python program to round up a number and print it,' \n import math \n x  =  2 . 3 \n y  =  math . ceil ( x )  \n print ( y ) '
write a function to accept a simple iterable and print the elements,' \n def print _ iter ( iter )   :   \n  \t for item in iter  :   \n  \t\t print ( item ) '
write a function to reverse a string,' \n def reverse _ string ( string )   :   \n  \t return string [   :    :   - 1 ] '
write a function to check if a string is a palindrome or not,' \n def reverse _ string ( string )   :   \n  \t return string [   :    :   - 1 ]  \n def ispalin ( string )   :   \n  \t if string  =  =  reverse _ string ( string )   :   \n  \t\t return True \n  \t return False'
write a python function to return the largest value in a dictionary,' \n def dic _ largest ( dic )   :   \n  \t return max ( dic . values (  )  ) '
write a python print to return the first n fibonacci numbers,"' \n def fibonacci ( n )   :   \n  \t a ,  b  =  0 ,  1 \n  \t print ( a )  \n  \t print ( b )  \n  \t for i in range ( n  -  2 )   :   \n  \t\t print ( a  +  b )  \n  \t\t a ,  b  =  b ,  a  +  b'"
write a python function to return the number of whitespace separated tokens,' \n def tokenise ( string )   :   \n  \t return len ( string . split (  )  ) '
write a python function to return the cube of a number,' \n def cube ( num )  \n  \t return num  *  num  *  num'
write a python function to return the area of a circle with given radius,' \n import math \n def area _ circle ( radius )   :   \n  \t return math . pi  *  radius  *  radius'
"write a python function to calculate simple interest given principal , rate and time","' \n def simpleIntereset ( principal ,  rate ,  time )   :   \n  \t return principal  *  rate  *  time  /  100'"
write a function to calculate the frequency of a number in a list,"' \n def frequency ( list ,  num )   :   \n  \t count  =  0 \n  \t for item in list  :   \n  \t\t if item  =  =  num  :   \n  \t\t\t count  =  count  +  1 \n  \t return count'"
write a program to print ascii code of a character,""" \n x  =  '5' \n print ( ord ( x )  ) """
write a function to calculate factorial of number,' \n def factorial ( num )   :   \n  \t if num  =  =  0  :   \n  \t\t return 1 \n  \t return num  *  factorial ( num  -  1 ) '
write a function to print if a number is even or odd,""" \n def oddeven ( num )   :   \n  \t if num  %  2  =  =  0  :   \n  \t\t print ( 'even' )  \n  \t else  :   \n  \t\t print ( 'odd' ) """
write a python program to accept username and print hello along with the username,""" \n name  =  input (  )  \n print ( 'Hello '  +  name ) """
write a python program to print current datetime,' \n from datetime import datetime \n now  =  datetime . now (  )  \n print ( now ) '
write a python function to convert from Celcius to fahrenhiet,' \n def cel _ to _ fah ( celcius )   :   \n  \t return 9  *  celcius  /  5  +  32'
write a python program to delete an element from a list,""" \n list  =   [ 'a' ,  'bc' ,  'd' ,  'e' ]  \n element  =  'bc' \n list . remove ( element ) """
Write a program to print the union of two sets,"' \n Set1  =   { ""1"" , ""2"" , ""3"" }  \n Set2  =   { ""a"" , ""b"" , ""c"" }  \n Set  =  Set1 . union ( Set2 )  \n print ( Set ) '"
write a program to remove common element between two sets,"' \n s1  =   { ""apple"" ,  ""banana"" ,  ""cherry"" }  \n s2  =   { ""google"" ,  ""microsoft"" ,  ""apple"" }  \n s1 . difference _ update ( s2 )  \n print ( s1 ) '"
write a program to find a given character in a string and print its position,"' \n a =  ""Hello World"" \n x =  a . find ( ""r"" )  \n print ( x ) '"
write a program to print logrithmic values of any number,"' \n import math \n x  =  100 \n base  =  5 \n print ( math . log ( x , base )  ) '"
write a program to join two lists,"' \n list1  =   [ ""a"" ,  ""b"" ,  ""c"" ]  \n list2  =   [ 1 ,  2 ,  3 ]  \n list3  =  list1  +  list2 \n print ( list3 ) '"
